feature,importance
num__fin_solvency_ratio_asset_based,0.00016148936
cat__department_Drug Substance Outsourcing,0.00015824506
cat__fin_closing_date_2024-09-30,0.00015373829
num__fin_Net_assets_turnover,0.00015180896
num__esg_below_industry_min,0.00014965904
cat__nn_contract_type_Basic Terms Agreement,0.00014535035
num__vol_trend_slope,0.00014366362
cat__fin_Status_Active,0.0001414086
num__fin_roa_net_income,0.00013888774
num__avg_closing_price,0.00013801774
cat__nn_contract_type_Master Service Agreement,0.00013614453
num__missingindicator_LPI_Score,0.00013243065
cat__fin_closing_date_2022-12-31,0.00013134278
num__Infrastructure,0.00012923943
cat__contract_commodity_Transport Consumables,0.00012837695
num__fin_roe_net_income,0.00012571322
num__market_cap_volatility,0.00012528976
num__vol_shock_ratio,0.0001227731
"cat__supplier_sector_Chemicals, Petroleum, Rubber & Plastic",0.000118330936
num__Earnings_per_share_DKK,0.0001169225
num__price_volatility_score,0.00011588612
num__missingindicator_International_Shipments,0.0001118575
cat__fin_closing_date_2024-12-31,0.000110273
num__fin_EBITDA_margin,0.00010924448
num__missingindicator_contract_value,0.00010902804
num__price_trend_slope,0.00010840578
cat__company_country_DENMARK,0.00010784335
cat__contract_commodity_Road Transportation,0.00010766982
cat__fin_risk_level_Go ahead,0.00010020049
cat__fin_closing_date_2025-03-31,9.595414e-05
cat__company_country_clean_Denmark,9.168726e-05
num__market_log_vol_shock_ratio,9.111483e-05
cat__fin_moodys_company_name_MGS Lynge A/S,8.803434e-05
cat__department_from_cost_center_Drug Substance Outsourcing,8.7508335e-05
cat__fin_closing_date_2021-12-31,8.413749e-05
cat__contract_type_Production,8.194635e-05
num__missingindicator_vol_stability_score,8.126624e-05
num__fin_current_ratio_missing_flag,8.119727e-05
cat__unit_GSOD,8.108187e-05
cat__contract_commodity_Other Energy Unclassified,8.039529e-05
num__market_flag_negative_eps,7.8486264e-05
cat__contract_commodity_Industrial Commodities,7.6698816e-05
num__market_flag_high_market_cap_volatility,7.6380966e-05
cat__term_type_auto_renew,7.618797e-05
num__fin_profit_margin,7.5495875e-05
num__missingindicator_fin_EBITDA_margin,7.545853e-05
cat__fin_closing_date_2025-12-31,7.520687e-05
num__fin_flag_financial_risk_score_high,7.3587486e-05
cat__expiry_pressure_bucket_3_to_5y,7.1619725e-05
num__missingindicator_fin_Number_of_employees,6.834605e-05
cat__fin_Implied_rating - original_Ba2,6.831938e-05
cat__fin_moodys_company_name_Novartis Pharma AG,6.809408e-05
cat__Current_market_capitalisation_DKK_2.511.971,6.5131586e-05
cat__fin_Implied_rating - original_B2,6.3515974e-05
"cat__team_Quality, Production Services & Supplies",6.2080246e-05
cat__fin_output_text_Approved for sourcing. No further actions required.,6.1352184e-05
cat__supplier_sector_Wholesale,6.026593e-05
"cat__contract_commodity_Glass (Syringes, Vials, Cartridges)",5.7702e-05
cat__contract_commodity_Sterilization,5.5820878e-05
num__fin_financial_risk_score,5.546819e-05
cat__payment_terms_F015 Invoice Date + 15 days,5.264695e-05
cat__company_country_BRAZIL,5.041735e-05
cat__fin_moodys_company_name_Agilent Technologies Denmark ApS,4.8434966e-05
cat__incoterms_FCA Free carrier,4.7754766e-05
cat__contract_type_Distribution,4.7455447e-05
cat__fin_moodys_company_name_Catalent Germany Schorndorf GmbH,4.6031706e-05
cat__fin_moodys_company_name_SPS Medical,4.5654557e-05
"cat__fin_moodys_company_name_Cytiva, Filial af Cytiva Europe GmbH, Tyskland",4.2433443e-05
cat__fin_moodys_company_name_Almac Group Limited,4.2103842e-05
cat__nn_contract_type_Freight Forwarder Agreement,4.1172603e-05
cat__fin_financial_level_Low financial risk,4.110105e-05
cat__Risk level_Take caution,4.0584197e-05
cat__fin_Implied_rating - original_Baa2,3.9224375e-05
num__esg_industry_min,3.8957063e-05
"cat__department_Quality, Production Services & Supplies",3.8951854e-05
cat__fin_moodys_company_name_Synoptik A/S,3.8594128e-05
cat__supplier_sector_Utilities,3.7726302e-05
num__missingindicator_Customs,3.6177167e-05
cat__fin_moodys_company_name_ICM A/S,3.5408204e-05
cat__fin_moodys_company_name_Zirq Cables AS,3.4600656e-05
cat__contract_commodity_Waste Management,3.439606e-05
cat__contract_commodity_Other Drug Product Manufacturing Services,3.373677e-05
cat__fin_Implied_rating - original_Aa3,3.3663287e-05
cat__fin_moodys_company_name_Linde Gas A/S,3.3565928e-05
cat__fin_moodys_company_name_Deloitte Statsautoriseret Revisionspartnerselskab,3.285653e-05
cat__fin_Implied_rating - original_Aa2,3.262428e-05
"cat__supplier_sector_Industrial, Electric & Electronic Machinery",3.2414824e-05
cat__contract_commodity_Ocean Transportation,3.231877e-05
cat__term_type_fixed,3.2019474e-05
cat__contract_type_Facility Management & Engineering,3.14354e-05
cat__supplier_sector_Retail,2.8589071e-05
cat__fin_Status_Dissolved,2.8552196e-05
cat__fin_moodys_company_name_Sonderborg Vaerktojsfabrik A/S,2.8442111e-05
cat__fin_moodys_company_name_Smurfit Westrock Danmark A/S,2.8075052e-05
cat__fin_moodys_company_name_Gerresheimer Horsovsky Tyn spol. s r.o.,2.760814e-05
cat__fin_moodys_company_name_Becton Dickinson Denmark A/S,2.7451897e-05
cat__contract_commodity_Printed Packaging Materials,2.6756925e-05
cat__fin_financial_level_Medium financial risk,2.6697682e-05
cat__fin_moodys_company_name_Merck Life Science A/S,2.6474869e-05
cat__contract_commodity_Biopharm Sidechains Unclassified,2.6323143e-05
cat__company_country_SWEDEN,2.6188054e-05
cat__contract_commodity_Other Warehousing,2.5894191e-05
cat__fin_moodys_company_name_Kalundborg Forsyning A/S,2.4717643e-05
cat__contract_commodity_Personal Safety (PPE),2.4538795e-05
cat__contract_commodity_Warehouse Operations - Inbound,2.3396087e-05
cat__fin_Implied_rating - original_A1,2.3350007e-05
cat__incoterms_DAT Del.at Terminal-incl.unloading,2.2078406e-05
cat__contract_commodity_Cleaning Services (GxP)',2.202672e-05
cat__department_Devices & Needles,2.1672984e-05
cat__company_country_clean_Sweden,2.0970774e-05
cat__fin_moodys_company_name_Kalundborg Bioenergi ApS,2.0903508e-05
cat__fin_moodys_company_name_Enestia Belgium,1.918253e-05
cat__fin_moodys_company_name_CUC Engineering A/S,1.9107341e-05
cat__fin_moodys_company_name_SwissCo CDMO Operations GmbH,1.8794502e-05
cat__nn_contract_type_Lease Agreement,1.8783388e-05
cat__fin_implied_rating_Aa,1.8716004e-05
cat__contract_commodity_Cleaning Equipment (GxP),1.8261077e-05
cat__Country_Sweden,1.7974748e-05
num__fin_interest_coverage_ratio_missing_flag,1.758363e-05
cat__contract_commodity_Outsourced Product Services,1.7372595e-05
cat__contract_commodity_Other Energy & Utilities,1.7070364e-05
cat__contract_currency_code_CHF,1.6723501e-05
cat__supplier_sector_Business Services,1.6708285e-05
cat__company_country_CHINA,1.6528122e-05
cat__contract_currency_code_GBP,1.5843485e-05
cat__contract_commodity_Other Critical Production Material,1.5785929e-05
cat__contract_commodity_Small Molecules (Raw Materials),1.5647518e-05
cat__team_Bioprocessing,1.4519022e-05
cat__department_Raw Materials & Energy,1.4117505e-05
cat__fin_closing_date_2024-03-31,1.3961738e-05
cat__incoterms_DDU Delivered duty unpaid,1.3701176e-05
cat__fin_moodys_company_name_Ypsomed AG,1.3340516e-05
cat__fin_closing_date_2022-06-30,1.3217449e-05
cat__fin_moodys_company_name_Gerresheimer Buende GmbH,1.20723425e-05
cat__moodys_risk_rating_Go ahead,1.0248857e-05
num__missingindicator_fin_roe_net_income,9.564889e-06
cat__department_from_cost_center_Bioprocessing & Raw Materials,9.555773e-06
cat__team_Raw Materials,8.947726e-06
num__missingindicator_fin_Cash_ratio,8.6998025e-06
cat__moodys_risk_rating_Take caution,8.683798e-06
cat__contract_commodity_Aseptic Filling,6.7481346e-06
num__market_flag_negative_price_trend,6.3512584e-06
cat__contract_commodity_Needles,6.3476828e-06
cat__contract_commodity_Metal,5.0568133e-06
cat__payment_terms_L030 Current Month + 30 days,4.316295e-06
num__fin_flag_negative_roa,3.9506967e-06
cat__incoterms_CIP Carriage and insurance paid,3.3150407e-06
cat__fin_moodys_company_name_Parker Hannifin Danmark ApS,2.6378164e-06
cat__team_Raw Materials & Energy,1.803001e-06
cat__nn_contract_type_Outsourcing Agreement,1.5163472e-06
cat__contract_currency_code_BRL,2.6445076e-07
cat__fin_closing_date_2024-06-30,1.6172887e-08
cat__fin_moodys_company_name_NTG Neptun Transport A/S,0.0
num__missingindicator_news_max_relevance_score,0.0
cat__fin_moodys_company_name_West Pharmaceutical Services Deutschland GmbH & Co. KG,0.0
"cat__fin_moodys_company_name_West Pharmaceutical Services, Inc.",0.0
cat__fin_moodys_company_name_MGS Roskilde A/S,0.0
"cat__fin_moodys_company_name_Xi'An Global Printing Co.,Ltd.",0.0
cat__fin_moodys_company_name_Yara Danmark A/S,0.0
num__missingindicator_Tracking_Tracing,0.0
cat__fin_moodys_company_name_Zirq Medical A/S,0.0
cat__fin_moodys_company_name_W. R. Grace & Co.-Conn.,0.0
cat__fin_moodys_company_name_MFS Technology (S) PTE LTD,0.0
cat__fin_moodys_company_name_eutecma gmbh,0.0
cat__fin_moodys_company_name_Lyngholm Filtration ApS,0.0
cat__fin_closing_date_2015-03-31,0.0
cat__fin_moodys_company_name_Lugaia AG,0.0
cat__fin_moodys_company_name_Watson-Marlow Flexicon A/S,0.0
cat__fin_moodys_company_name_Va-Q-Tec AG,0.0
cat__fin_closing_date_2016-12-31,0.0
cat__fin_moodys_company_name_VWR International A/S,0.0
cat__fin_moodys_company_name_UFAG Laboratorien AG,0.0
cat__fin_moodys_company_name_Troy X Investment Holding S.a r.l.,0.0
cat__fin_moodys_company_name_Tosoh Bioscience GmbH,0.0
cat__fin_moodys_company_name_Topp Trykluft A/S,0.0
cat__fin_moodys_company_name_Thermo Fisher Scientific B.V.,0.0
cat__fin_moodys_company_name_Tech Group Europe Limited,0.0
cat__fin_moodys_company_name_TN Rayong CO LTD,0.0
num__missingindicator_news_negative_ratio,0.0
num__missingindicator_vol_shock_ratio,0.0
cat__fin_moodys_company_name_Suzano S.A.,0.0
cat__fin_moodys_company_name_Stok Emballage K/S,0.0
cat__fin_moodys_company_name_Stibo Complete A/S,0.0
cat__fin_moodys_company_name_Stevanato Group Denmark A/S,0.0
cat__fin_moodys_company_name_Lonza Sales AG,0.0
cat__fin_closing_date_2017-06-30,0.0
cat__fin_moodys_company_name_Nalco Danmark ApS,0.0
cat__fin_closing_date_2017-12-31,0.0
cat__fin_closing_date_2024-01-31,0.0
num__missingindicator_news_positive_count,0.0
cat__fin_closing_date_2023-11-30,0.0
cat__fin_closing_date_2023-10-31,0.0
cat__fin_moodys_company_name_L. Thalund Instrument ApS,0.0
cat__fin_moodys_company_name_Leguay Emballages,0.0
cat__fin_closing_date_2023-09-30,0.0
cat__fin_closing_date_2023-08-31,0.0
num__missingindicator_news_neutral_count,0.0
cat__fin_closing_date_2023-05-31,0.0
cat__fin_closing_date_2023-04-30,0.0
cat__fin_closing_date_2023-03-31,0.0
cat__fin_moodys_company_name_Leman A/S,0.0
cat__fin_closing_date_2023-01-31,0.0
num__missingindicator_news_avg_sentiment_score,0.0
cat__fin_moodys_company_name_Lemvigh-Muller A/S,0.0
cat__fin_closing_date_2022-11-30,0.0
cat__fin_moodys_company_name_Life Technologies Limited,0.0
cat__fin_closing_date_2022-10-31,0.0
cat__fin_closing_date_2022-09-30,0.0
cat__fin_closing_date_2022-08-31,0.0
num__missingindicator_Timeliness,0.0
cat__fin_moodys_company_name_Linds Handel ApS,0.0
num__missingindicator_news_avg_relevance_score,0.0
cat__fin_closing_date_2020-12-31,0.0
cat__fin_closing_date_2019-12-31,0.0
cat__fin_closing_date_2019-06-30,0.0
cat__fin_closing_date_2018-12-31,0.0
cat__fin_closing_date_2018-06-30,0.0
cat__fin_moodys_company_name_Steris Corp,0.0
cat__fin_moodys_company_name_Steripack Medical Poland Sp. z o.o.,0.0
cat__fin_moodys_company_name_Sterimed UK Holdings LTD,0.0
cat__fin_moodys_company_name_OPTIMA pharma GmbH,0.0
cat__fin_moodys_company_name_Pharma-Skan ApS,0.0
cat__fin_moodys_company_name_Pfizer INC,0.0
cat__fin_moodys_company_name_Patheon UK Limited,0.0
cat__fin_moodys_company_name_Patheon Italia S.P.A.,0.0
cat__fin_moodys_company_name_Millmount Healthcare Limited,0.0
cat__fin_moodys_company_name_PaperFoam B.V.,0.0
cat__fin_moodys_company_name_Pall Norden AB,0.0
cat__fin_moodys_company_name_PMC Ouvrie,0.0
cat__fin_moodys_company_name_Mm Eson Pac AB,0.0
cat__fin_moodys_company_name_PA Consulting Group A/S,0.0
cat__fin_moodys_company_name_Our New Energy Consulting ApS,0.0
cat__fin_moodys_company_name_Osvaldo Fernandes SA Artes Graficas,0.0
cat__fin_moodys_company_name_OneSeal ApS,0.0
cat__fin_moodys_company_name_Omni Mold Ltd.,0.0
cat__fin_moodys_company_name_Nuova Ompi S.R.L.,0.0
"cat__fin_moodys_company_name_Macco Organiques, s.r.o.",0.0
num__missingindicator_avg_closing_price,0.0
cat__fin_moodys_company_name_Novo Nordisk Production Belgium SA,0.0
num__missingindicator_price_volatility_score,0.0
cat__fin_moodys_company_name_Novadan ApS,0.0
cat__fin_moodys_company_name_Norris Print-Tech A/S,0.0
cat__fin_moodys_company_name_Nordmann Nordic AB,0.0
cat__fin_moodys_company_name_Norchim,0.0
cat__fin_moodys_company_name_Nolato Cerbo AB,0.0
cat__fin_moodys_company_name_Nippon Gases Danmark A/S,0.0
cat__fin_moodys_company_name_Nilfisk A/S,0.0
cat__fin_moodys_company_name_Nilaus Plast ApS,0.0
cat__fin_moodys_company_name_Nichepharm Lifesciences Private Limited,0.0
cat__fin_moodys_company_name_Nicapac AB,0.0
num__missingindicator_price_trend_slope,0.0
cat__fin_moodys_company_name_Post Danmark A/S,0.0
cat__fin_moodys_company_name_Presto Engineering France,0.0
cat__fin_moodys_company_name_Professional Packaging Systems A/S,0.0
cat__fin_moodys_company_name_Prosci Nordics ApS,0.0
cat__fin_moodys_company_name_Sterigenics Denmark A/S,0.0
cat__fin_moodys_company_name_Stena Recycling A/S,0.0
cat__fin_moodys_company_name_Steiert Praezisionsformenbau GmbH,0.0
cat__fin_moodys_company_name_Mariager Salt Specialties A/S,0.0
num__missingindicator_vol_trend_slope,0.0
cat__fin_moodys_company_name_Solvias AG,0.0
cat__fin_moodys_company_name_Softbox Systems Limited,0.0
num__missingindicator_market_cap_volatility,0.0
cat__fin_moodys_company_name_Sensitech EMEA B.V.,0.0
cat__fin_moodys_company_name_Schur Pack Denmark A/S,0.0
cat__fin_moodys_company_name_Marius Pedersen A/S,0.0
cat__fin_moodys_company_name_Maxell Europe Limited,0.0
num__missingindicator_Infrastructure,0.0
cat__fin_moodys_company_name_Mesa France,0.0
cat__fin_moodys_company_name_Scantago A/S,0.0
cat__fin_moodys_company_name_Sartorius Stedim UK Limited,0.0
cat__fin_moodys_company_name_Sartorius Stedim Biotech GmbH,0.0
cat__fin_moodys_company_name_Sanofi Winthrop Industrie,0.0
cat__fin_moodys_company_name_Saniflex Aktiebolag,0.0
cat__fin_moodys_company_name_STA Pharmaceutical Hong Kong Limited,0.0
cat__fin_moodys_company_name_SPX Flow Technology Danmark A/S,0.0
num__missingindicator_Earnings_per_share_DKK,0.0
cat__fin_moodys_company_name_Mesa Parts GmbH,0.0
"cat__fin_moodys_company_name_SIBO G. Razvoj in proizvodnja embalaze, d.o.o. v angleskem jeziku: SIBO GROUP Packaging Development and Production LTD",0.0
cat__fin_moodys_company_name_Miclev Medical Products AB,0.0
cat__fin_moodys_company_name_SCHOTT Pharma Schweiz AG,0.0
cat__fin_moodys_company_name_Roquette Freres,0.0
cat__fin_moodys_company_name_RKT Rodinger Kunststoff- Technik GmbH,0.0
cat__fin_moodys_company_name_Quality Assistance,0.0
cat__fin_moodys_company_name_Schoeller-Plast-Enterprise A/S,0.0
cat__nn_contract_type_Statement of Work,0.0
cat__fin_closing_date_2024-04-30,0.0
cat__Current_market_capitalisation_DKK_86.737.935,0.0
num__fin_flag_long_term_gearing_high,0.0
num__fin_flag_gearing_high,0.0
cat__Current_market_capitalisation_DKK_2.954.260,0.0
cat__Current_market_capitalisation_DKK_29.786.781,0.0
cat__Current_market_capitalisation_DKK_30.971.635,0.0
cat__Current_market_capitalisation_DKK_85.602.561,0.0
cat__Current_market_capitalisation_DKK_953.712.217,0.0
cat__Current_market_capitalisation_DKK_103.353.116,0.0
cat__Current_market_capitalisation_DKK_n.a.,0.0
cat__Risk level_stock_closing_price_Do not source,0.0
cat__Risk level_stock_closing_price_Go ahead,0.0
cat__Risk level_stock_closing_price_No data,0.0
cat__Risk level_stock_closing_price_Take caution,0.0
cat__company_country_clean_Austria,0.0
cat__Current_market_capitalisation_DKK_112.918.290,0.0
cat__Shares outstanding_n.a.,0.0
cat__company_country_clean_Brazil,0.0
cat__Shares outstanding_118.361.220,0.0
num__fin_flag_low_solvency,0.0
num__fin_flag_interest_coverage_weak,0.0
num__fin_flag_interest_coverage_stress,0.0
num__fin_flag_short_term_liab_equity_high,0.0
cat__moodys_risk_rating_No data,0.0
cat__Shares outstanding_1.264.117.615,0.0
cat__Shares outstanding_14.756.500,0.0
cat__Shares outstanding_72.021.491,0.0
num__fin_flag_long_term_liab_equity_high,0.0
num__fin_flag_short_term_gearing_high,0.0
cat__Shares outstanding_5.686.267.431,0.0
cat__Shares outstanding_59.955.983,0.0
cat__Shares outstanding_6.072.451,0.0
cat__Shares outstanding_66.270.051,0.0
cat__company_country_clean_Belgium,0.0
cat__company_country_clean_China,0.0
"cat__supplier_sector_Travel, Personal & Leisure",0.0
cat__Code_BRA,0.0
cat__Country_Norway,0.0
num__end_year,0.0
cat__Country_Switzerland,0.0
cat__Country_United States,0.0
cat__Code_AUT,0.0
cat__Code_BEL,0.0
cat__Code_CHE,0.0
cat__Country_France,0.0
cat__Code_CHN,0.0
cat__Code_DNK,0.0
cat__Code_FIN,0.0
cat__Code_FRA,0.0
cat__Code_NOR,0.0
cat__Code_SWE,0.0
cat__Country_Ireland,0.0
cat__Country_Finland,0.0
num__fin_flag_financial_risk_score_very_high,0.0
cat__company_country_clean_Saudi Arabia,0.0
cat__company_country_clean_Finland,0.0
cat__company_country_clean_France,0.0
cat__company_country_clean_Indonesia,0.0
cat__company_country_clean_Ireland,0.0
cat__company_country_clean_Norway,0.0
cat__company_country_clean_Russia,0.0
num__fin_Number_of_months,0.0
cat__Country_Denmark,0.0
cat__company_country_clean_Switzerland,0.0
cat__company_country_clean_United States,0.0
cat__Country_Austria,0.0
cat__Country_Belgium,0.0
cat__Country_Brazil,0.0
cat__Country_China,0.0
num__fin_flag_very_low_solvency,0.0
num__fin_flag_negative_roe,0.0
cat__fin_closing_date_2024-05-31,0.0
num__missingindicator_esg_esg_industry_adjusted,0.0
cat__fin_Status_Dissolved (merger or take-over),0.0
num__missingindicator_esg_social_score,0.0
num__missingindicator_esg_env_weight,0.0
cat__fin_implied_rating_Aaa,0.0
cat__fin_implied_rating_B,0.0
num__missingindicator_esg_env_score,0.0
num__missingindicator_fin_financial_risk_score,0.0
num__missingindicator_esg_gov_score,0.0
num__missingindicator_fin_roa_net_income,0.0
num__missingindicator_fin_debt_asset_ratio,0.0
cat__fin_financial_level_High financial risk,0.0
num__missingindicator_fin_solvency_ratio_asset_based,0.0
num__missingindicator_fin_interest_coverage_ratio,0.0
num__missingindicator_fin_short_term_liabilities_equity_ratio,0.0
num__missingindicator_esg_social_weight,0.0
cat__fin_created_at_utc_2026-03-12 15:07:22.230528+00:00,0.0
cat__fin_output_text_Sourcing exclusion recommended. Mitigation actions required. Please follow risk mitigation actions as communicated by your Risk team. Reach out to your risk representative for further guidance.,0.0
cat__fin_closing_date_2025-01-31,0.0
cat__fin_closing_date_2024-08-31,0.0
num__missingindicator_news_negative_count,0.0
cat__fin_closing_date_2024-10-31,0.0
cat__fin_moodys_company_name_Kuehne + Nagel Pte. Ltd.,0.0
cat__fin_closing_date_2024-11-30,0.0
num__missingindicator_esg_industry_max,0.0
num__missingindicator_esg_industry_min,0.0
cat__fin_created_at_utc_2026-03-05 09:02:26.421112+00:00,0.0
cat__fin_closing_date_2025-04-30,0.0
cat__fin_closing_date_2025-05-31,0.0
cat__fin_closing_date_2025-06-30,0.0
cat__fin_closing_date_2025-08-31,0.0
cat__fin_closing_date_2025-09-30,0.0
num__missingindicator_esg_gov_weight,0.0
num__missingindicator_fin_Total_liabilities_Equity_ratio,0.0
num__missingindicator_fin_long_term_gearing,0.0
cat__supplier_sector_Textiles & Clothing Manufacturing,0.0
cat__supplier_sector_Food & Tobacco Manufacturing,0.0
cat__Risk level_No data,0.0
num__is_old_and_near_expiry,0.0
cat__supplier_sector_Biotechnology and Life Sciences,0.0
